evidence_id,owner_type,owner_id,evidence_index,evidence_type,evidence_value,evidence_raw,review_status,source_hash,hash_status,created_at
ev_node_concept_warehouse_handling_profile_03,NODE,concept_warehouse_handling_profile,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_confirmed_flow_code_00,NODE,concept_confirmed_flow_code,0,source,CONSOLIDATED-02-warehouse-flow.md,source:CONSOLIDATED-02-warehouse-flow.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_confirmed_flow_code_01,NODE,concept_confirmed_flow_code,1,community,Core Ontology & Shipment Model,community:Core Ontology & Shipment Model,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_confirmed_flow_code_02,NODE,concept_confirmed_flow_code,2,degree,3,degree:3,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_confirmed_flow_code_03,NODE,concept_confirmed_flow_code,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_flow_code_boundary_00,NODE,concept_flow_code_boundary,0,source,CONSOLIDATED-02-warehouse-flow.md,source:CONSOLIDATED-02-warehouse-flow.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_flow_code_boundary_01,NODE,concept_flow_code_boundary,1,community,Core Ontology & Shipment Model,community:Core Ontology & Shipment Model,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_flow_code_boundary_02,NODE,concept_flow_code_boundary,2,degree,2,degree:2,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_flow_code_boundary_03,NODE,concept_flow_code_boundary,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_mosb_boundary_00,NODE,concept_mosb_boundary,0,source,CONSOLIDATED-01-core-framework-infra.md,source:CONSOLIDATED-01-core-framework-infra.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_mosb_boundary_01,NODE,concept_mosb_boundary,1,community,Marine & MOSB Handling,community:Marine & MOSB Handling,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_mosb_boundary_02,NODE,concept_mosb_boundary,2,degree,1,degree:1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_mosb_boundary_03,NODE,concept_mosb_boundary,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_agi_das_offshore_rule_00,NODE,concept_agi_das_offshore_rule,0,source,CONSOLIDATED-00-master-ontology.md,source:CONSOLIDATED-00-master-ontology.md,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_agi_das_offshore_rule_01,NODE,concept_agi_das_offshore_rule,1,community,Locations & Offshore Sites,community:Locations & Offshore Sites,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_agi_das_offshore_rule_02,NODE,concept_agi_das_offshore_rule,2,degree,3,degree:3,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_agi_das_offshore_rule_03,NODE,concept_agi_das_offshore_rule,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_evidence_only_rule_00,NODE,concept_evidence_only_rule,0,source,CONSOLIDATED-03-document-ocr.md,source:CONSOLIDATED-03-document-ocr.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_evidence_only_rule_01,NODE,concept_evidence_only_rule,1,community,Document Guardian & OCR,community:Document Guardian & OCR,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_evidence_only_rule_02,NODE,concept_evidence_only_rule,2,degree,3,degree:3,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_evidence_only_rule_03,NODE,concept_evidence_only_rule,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_non_collapse_rule_00,NODE,concept_non_collapse_rule,0,source,CONSOLIDATED-00-master-ontology.md,source:CONSOLIDATED-00-master-ontology.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_non_collapse_rule_01,NODE,concept_non_collapse_rule,1,community,Customs Clearance & Regulatory,community:Customs Clearance & Regulatory,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_non_collapse_rule_02,NODE,concept_non_collapse_rule,2,degree,2,degree:2,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_non_collapse_rule_03,NODE,concept_non_collapse_rule,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_warehouse_receiving_00,NODE,concept_warehouse_receiving,0,source,CONSOLIDATED-02-warehouse-flow.md,source:CONSOLIDATED-02-warehouse-flow.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_warehouse_receiving_01,NODE,concept_warehouse_receiving,1,community,Core Ontology & Shipment Model,community:Core Ontology & Shipment Model,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_warehouse_receiving_02,NODE,concept_warehouse_receiving,2,degree,4,degree:4,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_warehouse_receiving_03,NODE,concept_warehouse_receiving,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_customs_clearance_00,NODE,concept_customs_clearance,0,source,CONSOLIDATED-00-master-ontology.md,source:CONSOLIDATED-00-master-ontology.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_customs_clearance_01,NODE,concept_customs_clearance,1,community,Customs Clearance & Regulatory,community:Customs Clearance & Regulatory,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_customs_clearance_02,NODE,concept_customs_clearance,2,degree,7,degree:7,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_customs_clearance_03,NODE,concept_customs_clearance,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_release_order_00,NODE,concept_release_order,0,source,CONSOLIDATED-00-master-ontology.md,source:CONSOLIDATED-00-master-ontology.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_release_order_01,NODE,concept_release_order,1,community,Customs Clearance & Regulatory,community:Customs Clearance & Regulatory,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_release_order_02,NODE,concept_release_order,2,degree,1,degree:1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_release_order_03,NODE,concept_release_order,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_site_receipt_00,NODE,concept_site_receipt,0,source,CONSOLIDATED-00-master-ontology.md,source:CONSOLIDATED-00-master-ontology.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_site_receipt_01,NODE,concept_site_receipt,1,community,Site Receiving & Handover,community:Site Receiving & Handover,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_site_receipt_02,NODE,concept_site_receipt,2,degree,10,degree:10,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_site_receipt_03,NODE,concept_site_receipt,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_port_call_00,NODE,concept_port_call,0,source,CONSOLIDATED-00-master-ontology.md,source:CONSOLIDATED-00-master-ontology.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_port_call_01,NODE,concept_port_call,1,community,Customs Clearance & Regulatory,community:Customs Clearance & Regulatory,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_port_call_02,NODE,concept_port_call,2,degree,7,degree:7,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_port_call_03,NODE,concept_port_call,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_marine_operation_00,NODE,concept_marine_operation,0,source,CONSOLIDATED-04-barge-bulk-cargo.md,source:CONSOLIDATED-04-barge-bulk-cargo.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_marine_operation_01,NODE,concept_marine_operation,1,community,Marine & MOSB Handling,community:Marine & MOSB Handling,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_marine_operation_02,NODE,concept_marine_operation,2,degree,12,degree:12,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_marine_operation_03,NODE,concept_marine_operation,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_lct_operation_00,NODE,concept_lct_operation,0,source,CONSOLIDATED-04-barge-bulk-cargo.md,source:CONSOLIDATED-04-barge-bulk-cargo.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_lct_operation_01,NODE,concept_lct_operation,1,community,Marine & MOSB Handling,community:Marine & MOSB Handling,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_lct_operation_02,NODE,concept_lct_operation,2,degree,1,degree:1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_lct_operation_03,NODE,concept_lct_operation,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_stowage_plan_00,NODE,concept_stowage_plan,0,source,CONSOLIDATED-04-barge-bulk-cargo.md,source:CONSOLIDATED-04-barge-bulk-cargo.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_stowage_plan_01,NODE,concept_stowage_plan,1,community,Marine & MOSB Handling,community:Marine & MOSB Handling,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_stowage_plan_02,NODE,concept_stowage_plan,2,degree,1,degree:1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_stowage_plan_03,NODE,concept_stowage_plan,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_lashing_plan_00,NODE,concept_lashing_plan,0,source,CONSOLIDATED-04-barge-bulk-cargo.md,source:CONSOLIDATED-04-barge-bulk-cargo.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_lashing_plan_01,NODE,concept_lashing_plan,1,community,Marine & MOSB Handling,community:Marine & MOSB Handling,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_lashing_plan_02,NODE,concept_lashing_plan,2,degree,1,degree:1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_lashing_plan_03,NODE,concept_lashing_plan,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_stability_case_00,NODE,concept_stability_case,0,source,CONSOLIDATED-04-barge-bulk-cargo.md,source:CONSOLIDATED-04-barge-bulk-cargo.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_stability_case_01,NODE,concept_stability_case,1,community,Marine & MOSB Handling,community:Marine & MOSB Handling,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_stability_case_02,NODE,concept_stability_case,2,degree,1,degree:1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_stability_case_03,NODE,concept_stability_case,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_lifting_plan_00,NODE,concept_lifting_plan,0,source,CONSOLIDATED-04-barge-bulk-cargo.md,source:CONSOLIDATED-04-barge-bulk-cargo.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_lifting_plan_01,NODE,concept_lifting_plan,1,community,Marine & MOSB Handling,community:Marine & MOSB Handling,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_lifting_plan_02,NODE,concept_lifting_plan,2,degree,2,degree:2,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_lifting_plan_03,NODE,concept_lifting_plan,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_offshore_staging_node_00,NODE,concept_offshore_staging_node,0,source,CONSOLIDATED-01-core-framework-infra.md,source:CONSOLIDATED-01-core-framework-infra.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_offshore_staging_node_01,NODE,concept_offshore_staging_node,1,community,Marine & MOSB Handling,community:Marine & MOSB Handling,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_offshore_staging_node_02,NODE,concept_offshore_staging_node,2,degree,6,degree:6,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_offshore_staging_node_03,NODE,concept_offshore_staging_node,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_location_node_00,NODE,concept_location_node,0,source,CONSOLIDATED-01-core-framework-infra.md,source:CONSOLIDATED-01-core-framework-infra.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_location_node_01,NODE,concept_location_node,1,community,Locations & Offshore Sites,community:Locations & Offshore Sites,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_location_node_02,NODE,concept_location_node,2,degree,10,degree:10,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_location_node_03,NODE,concept_location_node,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_transport_corridor_00,NODE,concept_transport_corridor,0,source,CONSOLIDATED-01-core-framework-infra.md,source:CONSOLIDATED-01-core-framework-infra.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_transport_corridor_01,NODE,concept_transport_corridor,1,community,Locations & Offshore Sites,community:Locations & Offshore Sites,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_transport_corridor_02,NODE,concept_transport_corridor,2,degree,1,degree:1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_transport_corridor_03,NODE,concept_transport_corridor,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_regulatory_requirement_00,NODE,concept_regulatory_requirement,0,source,CONSOLIDATED-01-core-framework-infra.md,source:CONSOLIDATED-01-core-framework-infra.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_regulatory_requirement_01,NODE,concept_regulatory_requirement,1,community,Customs Clearance & Regulatory,community:Customs Clearance & Regulatory,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_regulatory_requirement_02,NODE,concept_regulatory_requirement,2,degree,2,degree:2,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_regulatory_requirement_03,NODE,concept_regulatory_requirement,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_permit_requirement_00,NODE,concept_permit_requirement,0,source,CONSOLIDATED-01-core-framework-infra.md,source:CONSOLIDATED-01-core-framework-infra.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_permit_requirement_01,NODE,concept_permit_requirement,1,community,Customs Clearance & Regulatory,community:Customs Clearance & Regulatory,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_permit_requirement_02,NODE,concept_permit_requirement,2,degree,3,degree:3,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_permit_requirement_03,NODE,concept_permit_requirement,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_incoterm_00,NODE,concept_incoterm,0,source,CONSOLIDATED-01-core-framework-infra.md,source:CONSOLIDATED-01-core-framework-infra.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_incoterm_01,NODE,concept_incoterm,1,community,Incoterms Standard,community:Incoterms Standard,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_incoterm_02,NODE,concept_incoterm,2,degree,1,degree:1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_incoterm_03,NODE,concept_incoterm,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_verification_result_00,NODE,concept_verification_result,0,source,CONSOLIDATED-03-document-ocr.md,source:CONSOLIDATED-03-document-ocr.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_verification_result_01,NODE,concept_verification_result,1,community,Document Guardian & OCR,community:Document Guardian & OCR,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_verification_result_02,NODE,concept_verification_result,2,degree,1,degree:1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_verification_result_03,NODE,concept_verification_result,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_audit_record_00,NODE,concept_audit_record,0,source,CONSOLIDATED-00-master-ontology.md,source:CONSOLIDATED-00-master-ontology.md,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_audit_record_01,NODE,concept_audit_record,1,community,Document Guardian & OCR,community:Document Guardian & OCR,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_audit_record_02,NODE,concept_audit_record,2,degree,3,degree:3,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_audit_record_03,NODE,concept_audit_record,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_communication_event_00,NODE,concept_communication_event,0,source,CONSOLIDATED-00-master-ontology.md,source:CONSOLIDATED-00-master-ontology.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_communication_event_01,NODE,concept_communication_event,1,community,Document Guardian & OCR,community:Document Guardian & OCR,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_communication_event_02,NODE,concept_communication_event,2,degree,6,degree:6,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_communication_event_03,NODE,concept_communication_event,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_approval_action_00,NODE,concept_approval_action,0,source,CONSOLIDATED-00-master-ontology.md,source:CONSOLIDATED-00-master-ontology.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_approval_action_01,NODE,concept_approval_action,1,community,Document Guardian & OCR,community:Document Guardian & OCR,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_approval_action_02,NODE,concept_approval_action,2,degree,6,degree:6,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_approval_action_03,NODE,concept_approval_action,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_human_gate_00,NODE,concept_human_gate,0,source,CONSOLIDATED-01-core-framework-infra.md,source:CONSOLIDATED-01-core-framework-infra.md,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_human_gate_01,NODE,concept_human_gate,1,community,Document Guardian & OCR,community:Document Guardian & OCR,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_human_gate_02,NODE,concept_human_gate,2,degree,2,degree:2,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_human_gate_03,NODE,concept_human_gate,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,pending,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_ldg_pipeline_00,NODE,concept_ldg_pipeline,0,source,CONSOLIDATED-03-document-ocr.md,source:CONSOLIDATED-03-document-ocr.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_ldg_pipeline_01,NODE,concept_ldg_pipeline,1,community,Document Guardian & OCR,community:Document Guardian & OCR,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_ldg_pipeline_02,NODE,concept_ldg_pipeline,2,degree,4,degree:4,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_ldg_pipeline_03,NODE,concept_ldg_pipeline,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_hvdc_code_tag_00,NODE,concept_hvdc_code_tag,0,source,CONSOLIDATED-00-master-ontology.md,source:CONSOLIDATED-00-master-ontology.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_hvdc_code_tag_01,NODE,concept_hvdc_code_tag,1,community,HVDC Code Tag,community:HVDC Code Tag,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_hvdc_code_tag_02,NODE,concept_hvdc_code_tag,2,degree,3,degree:3,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_hvdc_code_tag_03,NODE,concept_hvdc_code_tag,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_dn_00,NODE,concept_dn,0,source,Team_역할분담_매트릭스.md,source:Team_역할분담_매트릭스.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_dn_01,NODE,concept_dn,1,community,Warehouse & LPO Execution,community:Warehouse & LPO Execution,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_dn_02,NODE,concept_dn,2,degree,1,degree:1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_dn_03,NODE,concept_dn,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_mtc_00,NODE,concept_mtc,0,source,Team_역할분담_매트릭스.md,source:Team_역할분담_매트릭스.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_mtc_01,NODE,concept_mtc,1,community,Warehouse & LPO Execution,community:Warehouse & LPO Execution,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_mtc_02,NODE,concept_mtc,2,degree,1,degree:1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_mtc_03,NODE,concept_mtc,3,method,sct-ai-metadata-enrichment-v2.1,method:sct-ai-metadata-enrichment-v2.1,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
ev_node_concept_commercial_invoice_00,NODE,concept_commercial_invoice,0,source,CONSOLIDATED-00-master-ontology.md,source:CONSOLIDATED-00-master-ontology.md,approved_ai_ready,,MISSING_SOURCE_HASH,2026-06-14T17:34:09+00:00
